"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","LEWIS AND CLARK","049","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.01",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","MEAGHER","059","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.98",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","MUSSELSHELL","065","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.82",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","PETROLEUM","069","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.85",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","WHEATLAND","107","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.94",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","BLAINE","005","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.03",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","CHOUTEAU","015","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.98",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","GLACIER","035","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.9",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","HILL","041","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.09",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","LIBERTY","051","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.99",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","PHILLIPS","071","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.92",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","PONDERA","073","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.02",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","TETON","099","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.95",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","TOOLE","101","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.05",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","DANIELS","019","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.8",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","DAWSON","021","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.88",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","GARFIELD","033","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.03",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","MCCONE","055","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.08",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","RICHLAND","083","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.03",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","ROOSEVELT","085","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.08",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","SHERIDAN","091","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.91",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","VALLEY","105","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.91",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","DEER LODGE","023","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.4",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","FLATHEAD","029","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.8",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","GRANITE","039","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.45",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","LAKE","047","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.42",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","LINCOLN","053","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.57",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","MINERAL","061","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.4",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","MISSOULA","063","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.59",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","POWELL","077","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.15",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","RAVALLI","081","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.23",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","SANDERS","089","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.47",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","BIG HORN","003","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.52",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","CARBON","009","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.29",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","PARK","067","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.53",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","STILLWATER","095","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.03",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","SWEET GRASS","097","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.16",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","TREASURE","103","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.12",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","YELLOWSTONE","111","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.15",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","CARTER","011","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.28",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","CUSTER","017","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.21",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","FALLON","025","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.09",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","POWDER RIVER","075","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.13",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","PRAIRIE","079","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.02",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","ROSEBUD","087","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.09",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTHEAST","90","WIBAUX","109","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.8",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTHWEST","70","BEAVERHEAD","001","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.01",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTHWEST","70","GALLATIN","031","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.47",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTHWEST","70","JEFFERSON","043","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.12",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTHWEST","70","MADISON","057","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.51",""
"SURVEY","1971","YEAR","","COUNTY","MONTANA","30","SOUTHWEST","70","SILVER BOW","093","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.06",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","NORTHEAST","20","CAMPBELL","005","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.95",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","NORTHEAST","20","CROOK","011","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.11",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","NORTHEAST","20","JOHNSON","019","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.96",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","NORTHEAST","20","SHERIDAN","033","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.13",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","NORTHEAST","20","WESTON","045","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.88",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","NORTHWEST","10","BIG HORN","003","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.86",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","NORTHWEST","10","FREMONT","013","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","NORTHWEST","10","HOT SPRINGS","017","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","NORTHWEST","10","PARK","029","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","NORTHWEST","10","WASHAKIE","043","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","SOUTH CENTRAL","40","ALBANY","001","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.66",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","SOUTH CENTRAL","40","CARBON","007","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.87",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","SOUTH CENTRAL","40","NATRONA","025","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.75",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","SOUTH CENTRAL","40","SWEETWATER","037","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","SOUTHEAST","50","CONVERSE","009","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.74",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","SOUTHEAST","50","GOSHEN","015","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.65",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","SOUTHEAST","50","LARAMIE","021","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.86",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","SOUTHEAST","50","NIOBRARA","027","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.87",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","SOUTHEAST","50","PLATTE","031","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.65",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","WEST","30","LINCOLN","023","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.82",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","WEST","30","SUBLETTE","035","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.63",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","WEST","30","TETON","039","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.91",""
"SURVEY","1971","YEAR","","COUNTY","WYOMING","56","WEST","30","UINTA","041","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.75",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","BROADWATER","007","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.33",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","CASCADE","013","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.49",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","FERGUS","027","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.35",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","GOLDEN VALLEY","037","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.21",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","JUDITH BASIN","045","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.45",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","LEWIS AND CLARK","049","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.2",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","MEAGHER","059","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.07",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","MUSSELSHELL","065","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.05",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","PETROLEUM","069","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.91",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","WHEATLAND","107","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.11",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","BLAINE","005","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.27",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","CHOUTEAU","015","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.15",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","GLACIER","035","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.16",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","HILL","041","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.15",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","LIBERTY","051","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.2",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","PHILLIPS","071","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.33",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","PONDERA","073","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.19",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","TETON","099","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.2",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","TOOLE","101","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.01",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","DANIELS","019","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.87",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","DAWSON","021","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.97",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","GARFIELD","033","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.93",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","MCCONE","055","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.1",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","RICHLAND","083","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.16",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","ROOSEVELT","085","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.08",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","SHERIDAN","091","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.99",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHEAST","30","VALLEY","105","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.99",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","DEER LODGE","023","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","FLATHEAD","029","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.82",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","GRANITE","039","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.3",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","LAKE","047","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.51",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","LINCOLN","053","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.15",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","MINERAL","061","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","MISSOULA","063","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.67",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","POWELL","077","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.63",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","RAVALLI","081","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.05",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","NORTHWEST","10","SANDERS","089","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.56",""
"SURVEY","1970","YEAR","","COUNTY","MONTANA","30","SOUTH CENTRAL","80","BIG HORN","003","","","00000000","","HAY","HAY, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.45",""
